User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR04923,SES04923,Add to Cart,2026-03-01 08:33:08,Mobile,East,Social Media,Electronics,0.0,Yes
USR04923,SES04923,Checkout,2026-03-01 08:36:08,Mobile,West,Google Ads,Electronics,0.0,Yes
USR04924,SES04924,Browse,2026-03-04 11:27:24,Tablet,West,Social Media,Sports,0.0,Yes
USR04925,SES04925,Browse,2026-02-17 14:54:25,Tablet,North,Organic,Sports,0.0,Yes
USR04925,SES04925,Add to Cart,2026-02-17 14:56:25,Tablet,West,Organic,Electronics,0.0,Yes
USR04926,SES04926,Browse,2026-03-15 02:21:31,Tablet,West,Email,Sports,0.0,No
USR04926,SES04926,Add to Cart,2026-03-15 02:23:31,Mobile,South,Organic,Beauty,0.0,No
USR04926,SES04926,Checkout,2026-03-15 02:28:31,Tablet,North,Social Media,Home,0.0,No
USR04926,SES04926,Purchase,2026-03-15 02:33:31,Desktop,South,Social Media,Sports,241.44,No
USR04927,SES04927,Browse,2026-03-06 09:34:15,Desktop,North,Social Media,Beauty,0.0,Yes
USR04927,SES04927,Add to Cart,2026-03-06 09:39:15,Mobile,South,Organic,Beauty,0.0,Yes
USR04928,SES04928,Browse,2026-02-20 18:32:24,Tablet,East,Social Media,Sports,0.0,Yes
USR04928,SES04928,Add to Cart,2026-02-20 18:36:24,Tablet,West,Social Media,Home,0.0,Yes
USR04929,SES04929,Browse,2026-02-27 21:41:25,Mobile,North,Organic,Sports,0.0,No
USR04929,SES04929,Add to Cart,2026-02-27 21:46:25,Tablet,South,Organic,Electronics,0.0,No
USR04929,SES04929,Checkout,2026-02-27 21:50:25,Desktop,West,Social Media,Sports,0.0,No
USR04929,SES04929,Purchase,2026-02-27 21:53:25,Mobile,East,Email,Sports,849.14,No
USR04930,SES04930,Browse,2026-03-17 23:52:07,Tablet,South,Organic,Sports,0.0,Yes
USR04930,SES04930,Add to Cart,2026-03-17 23:56:07,Mobile,South,Organic,Fashion,0.0,Yes
USR04930,SES04930,Checkout,2026-03-17 23:58:07,Tablet,South,Email,Beauty,0.0,Yes
USR04931,SES04931,Browse,2026-02-22 22:43:38,Tablet,East,Google Ads,Home,0.0,No
USR04931,SES04931,Add to Cart,2026-02-22 22:48:38,Tablet,South,Organic,Fashion,0.0,No
USR04931,SES04931,Checkout,2026-02-22 22:51:38,Mobile,West,Organic,Home,0.0,No
USR04931,SES04931,Purchase,2026-02-22 22:56:38,Mobile,West,Email,Beauty,1627.39,No
USR04932,SES04932,Browse,2026-02-24 07:50:02,Mobile,South,Email,Home,0.0,Yes
USR04932,SES04932,Add to Cart,2026-02-24 07:53:02,Tablet,North,Google Ads,Electronics,0.0,Yes
USR04933,SES04933,Browse,2026-03-04 06:37:00,Desktop,West,Google Ads,Electronics,0.0,Yes
USR04934,SES04934,Browse,2026-02-17 20:40:17,Mobile,South,Organic,Beauty,0.0,Yes
USR04935,SES04935,Browse,2026-02-20 01:48:18,Mobile,East,Organic,Sports,0.0,Yes
USR04935,SES04935,Add to Cart,2026-02-20 01:52:18,Mobile,West,Google Ads,Fashion,0.0,Yes
USR04935,SES04935,Checkout,2026-02-20 01:56:18,Mobile,East,Social Media,Home,0.0,Yes
USR04936,SES04936,Browse,2026-03-18 03:28:45,Mobile,East,Email,Sports,0.0,Yes
USR04936,SES04936,Add to Cart,2026-03-18 03:30:45,Desktop,North,Email,Beauty,0.0,Yes
USR04936,SES04936,Checkout,2026-03-18 03:33:45,Mobile,South,Organic,Sports,0.0,Yes
USR04937,SES04937,Browse,2026-02-23 03:31:58,Mobile,East,Organic,Home,0.0,Yes
USR04937,SES04937,Add to Cart,2026-02-23 03:36:58,Tablet,West,Email,Electronics,0.0,Yes
USR04938,SES04938,Browse,2026-02-26 08:27:01,Tablet,North,Email,Electronics,0.0,Yes
USR04938,SES04938,Add to Cart,2026-02-26 08:31:01,Mobile,West,Google Ads,Beauty,0.0,Yes
USR04938,SES04938,Checkout,2026-02-26 08:34:01,Tablet,South,Social Media,Home,0.0,Yes
USR04939,SES04939,Browse,2026-02-21 20:19:26,Desktop,North,Google Ads,Beauty,0.0,Yes
USR04939,SES04939,Add to Cart,2026-02-21 20:24:26,Tablet,West,Email,Sports,0.0,Yes
USR04940,SES04940,Browse,2026-02-28 01:10:05,Desktop,West,Social Media,Home,0.0,Yes
USR04941,SES04941,Browse,2026-03-18 14:52:56,Desktop,South,Email,Sports,0.0,Yes
USR04941,SES04941,Add to Cart,2026-03-18 14:56:56,Tablet,North,Email,Sports,0.0,Yes
USR04941,SES04941,Checkout,2026-03-18 15:00:56,Desktop,South,Social Media,Electronics,0.0,Yes
USR04942,SES04942,Browse,2026-02-17 20:25:29,Mobile,East,Organic,Electronics,0.0,Yes
USR04943,SES04943,Browse,2026-03-04 03:45:20,Tablet,West,Organic,Fashion,0.0,Yes
USR04944,SES04944,Browse,2026-02-19 09:47:15,Tablet,North,Google Ads,Sports,0.0,Yes
USR04944,SES04944,Add to Cart,2026-02-19 09:51:15,Desktop,West,Email,Electronics,0.0,Yes
USR04945,SES04945,Browse,2026-03-09 12:14:43,Tablet,East,Google Ads,Electronics,0.0,Yes
USR04946,SES04946,Browse,2026-02-28 01:01:17,Tablet,North,Organic,Beauty,0.0,Yes
USR04946,SES04946,Add to Cart,2026-02-28 01:04:17,Desktop,North,Email,Electronics,0.0,Yes
USR04947,SES04947,Browse,2026-03-06 10:38:27,Desktop,West,Email,Beauty,0.0,Yes
USR04947,SES04947,Add to Cart,2026-03-06 10:42:27,Desktop,South,Social Media,Electronics,0.0,Yes
USR04948,SES04948,Browse,2026-03-08 13:07:25,Mobile,East,Email,Electronics,0.0,Yes
USR04948,SES04948,Add to Cart,2026-03-08 13:09:25,Desktop,East,Social Media,Sports,0.0,Yes
USR04948,SES04948,Checkout,2026-03-08 13:14:25,Desktop,South,Organic,Beauty,0.0,Yes
USR04949,SES04949,Browse,2026-02-25 14:09:24,Desktop,East,Google Ads,Fashion,0.0,Yes
USR04949,SES04949,Add to Cart,2026-02-25 14:13:24,Mobile,South,Google Ads,Beauty,0.0,Yes
USR04950,SES04950,Browse,2026-03-15 03:32:07,Desktop,West,Email,Electronics,0.0,Yes
USR04951,SES04951,Browse,2026-02-19 03:02:02,Mobile,South,Email,Home,0.0,No
USR04951,SES04951,Add to Cart,2026-02-19 03:05:02,Tablet,West,Email,Home,0.0,No
USR04951,SES04951,Checkout,2026-02-19 03:07:02,Mobile,North,Google Ads,Home,0.0,No
USR04951,SES04951,Purchase,2026-02-19 03:12:02,Tablet,South,Social Media,Home,1500.69,No
USR04952,SES04952,Browse,2026-02-27 16:57:05,Desktop,South,Organic,Sports,0.0,Yes
USR04952,SES04952,Add to Cart,2026-02-27 17:02:05,Tablet,West,Organic,Beauty,0.0,Yes
USR04952,SES04952,Checkout,2026-02-27 17:07:05,Desktop,South,Social Media,Sports,0.0,Yes
USR04953,SES04953,Browse,2026-03-08 20:41:00,Mobile,South,Google Ads,Beauty,0.0,Yes
USR04953,SES04953,Add to Cart,2026-03-08 20:43:00,Mobile,South,Google Ads,Beauty,0.0,Yes
USR04953,SES04953,Checkout,2026-03-08 20:46:00,Tablet,East,Google Ads,Fashion,0.0,Yes
USR04954,SES04954,Browse,2026-02-21 06:35:01,Tablet,North,Email,Sports,0.0,Yes
USR04954,SES04954,Add to Cart,2026-02-21 06:37:01,Desktop,East,Social Media,Sports,0.0,Yes
USR04955,SES04955,Browse,2026-03-06 18:26:22,Desktop,North,Organic,Home,0.0,Yes
USR04956,SES04956,Browse,2026-02-26 13:08:59,Desktop,West,Organic,Home,0.0,No
USR04956,SES04956,Add to Cart,2026-02-26 13:13:59,Desktop,South,Organic,Fashion,0.0,No
USR04956,SES04956,Checkout,2026-02-26 13:18:59,Mobile,East,Organic,Fashion,0.0,No
USR04956,SES04956,Purchase,2026-02-26 13:21:59,Desktop,South,Email,Beauty,529.71,No
USR04957,SES04957,Browse,2026-02-27 23:27:46,Desktop,North,Email,Fashion,0.0,Yes
USR04957,SES04957,Add to Cart,2026-02-27 23:32:46,Mobile,East,Google Ads,Electronics,0.0,Yes
USR04957,SES04957,Checkout,2026-02-27 23:34:46,Desktop,South,Google Ads,Beauty,0.0,Yes
USR04958,SES04958,Browse,2026-03-02 15:03:08,Mobile,East,Email,Fashion,0.0,Yes
USR04958,SES04958,Add to Cart,2026-03-02 15:08:08,Mobile,North,Google Ads,Fashion,0.0,Yes
USR04958,SES04958,Checkout,2026-03-02 15:13:08,Mobile,East,Organic,Home,0.0,Yes
USR04959,SES04959,Browse,2026-03-17 09:34:40,Desktop,West,Organic,Fashion,0.0,Yes
USR04959,SES04959,Add to Cart,2026-03-17 09:39:40,Mobile,North,Organic,Fashion,0.0,Yes
USR04959,SES04959,Checkout,2026-03-17 09:43:40,Mobile,North,Organic,Sports,0.0,Yes
USR04960,SES04960,Browse,2026-03-15 03:59:24,Desktop,East,Social Media,Home,0.0,Yes
USR04960,SES04960,Add to Cart,2026-03-15 04:02:24,Tablet,North,Email,Fashion,0.0,Yes
USR04960,SES04960,Checkout,2026-03-15 04:05:24,Tablet,South,Email,Home,0.0,Yes
USR04961,SES04961,Browse,2026-03-03 01:06:12,Desktop,West,Social Media,Electronics,0.0,Yes
USR04961,SES04961,Add to Cart,2026-03-03 01:10:12,Mobile,South,Google Ads,Beauty,0.0,Yes
USR04961,SES04961,Checkout,2026-03-03 01:14:12,Desktop,South,Social Media,Fashion,0.0,Yes
USR04962,SES04962,Browse,2026-03-06 23:45:18,Tablet,West,Social Media,Home,0.0,Yes
USR04963,SES04963,Browse,2026-02-25 01:38:39,Desktop,East,Social Media,Electronics,0.0,Yes
USR04963,SES04963,Add to Cart,2026-02-25 01:41:39,Mobile,West,Organic,Fashion,0.0,Yes
USR04964,SES04964,Browse,2026-02-19 09:38:45,Tablet,East,Email,Electronics,0.0,Yes
USR04964,SES04964,Add to Cart,2026-02-19 09:42:45,Desktop,East,Social Media,Sports,0.0,Yes
USR04964,SES04964,Checkout,2026-02-19 09:47:45,Desktop,North,Email,Fashion,0.0,Yes
USR04965,SES04965,Browse,2026-03-04 23:49:52,Tablet,South,Google Ads,Electronics,0.0,No
USR04965,SES04965,Add to Cart,2026-03-04 23:53:52,Tablet,North,Email,Fashion,0.0,No
USR04965,SES04965,Checkout,2026-03-04 23:56:52,Desktop,South,Email,Home,0.0,No
USR04965,SES04965,Purchase,2026-03-04 23:59:52,Desktop,West,Organic,Beauty,1179.3,No
USR04966,SES04966,Browse,2026-03-04 04:02:25,Mobile,South,Organic,Fashion,0.0,No
USR04966,SES04966,Add to Cart,2026-03-04 04:06:25,Mobile,East,Social Media,Fashion,0.0,No
USR04966,SES04966,Checkout,2026-03-04 04:11:25,Desktop,South,Google Ads,Home,0.0,No
USR04966,SES04966,Purchase,2026-03-04 04:16:25,Tablet,South,Email,Home,1966.43,No
USR04967,SES04967,Browse,2026-02-21 11:26:37,Desktop,West,Organic,Electronics,0.0,Yes
USR04968,SES04968,Browse,2026-03-10 20:22:32,Mobile,South,Organic,Electronics,0.0,Yes
USR04968,SES04968,Add to Cart,2026-03-10 20:24:32,Mobile,East,Google Ads,Fashion,0.0,Yes
USR04969,SES04969,Browse,2026-02-28 02:28:10,Mobile,West,Email,Beauty,0.0,Yes
USR04970,SES04970,Browse,2026-03-12 04:55:39,Mobile,West,Social Media,Beauty,0.0,Yes
USR04970,SES04970,Add to Cart,2026-03-12 05:00:39,Mobile,East,Social Media,Electronics,0.0,Yes
USR04971,SES04971,Browse,2026-03-11 19:53:49,Desktop,South,Organic,Home,0.0,Yes
USR04972,SES04972,Browse,2026-03-17 01:26:04,Mobile,East,Social Media,Electronics,0.0,No
USR04972,SES04972,Add to Cart,2026-03-17 01:31:04,Mobile,West,Organic,Beauty,0.0,No
USR04972,SES04972,Checkout,2026-03-17 01:34:04,Tablet,West,Organic,Home,0.0,No
USR04972,SES04972,Purchase,2026-03-17 01:39:04,Desktop,West,Organic,Beauty,613.52,No
USR04973,SES04973,Browse,2026-02-17 05:57:48,Mobile,South,Google Ads,Beauty,0.0,Yes
USR04973,SES04973,Add to Cart,2026-02-17 05:59:48,Desktop,South,Social Media,Electronics,0.0,Yes
USR04973,SES04973,Checkout,2026-02-17 06:03:48,Desktop,South,Social Media,Fashion,0.0,Yes
USR04974,SES04974,Browse,2026-03-06 02:47:35,Desktop,West,Organic,Fashion,0.0,Yes
USR04975,SES04975,Browse,2026-03-02 12:06:54,Mobile,West,Email,Beauty,0.0,Yes
USR04975,SES04975,Add to Cart,2026-03-02 12:09:54,Desktop,North,Social Media,Fashion,0.0,Yes
USR04976,SES04976,Browse,2026-02-21 05:29:28,Tablet,East,Email,Fashion,0.0,Yes
USR04976,SES04976,Add to Cart,2026-02-21 05:32:28,Desktop,North,Google Ads,Beauty,0.0,Yes
USR04976,SES04976,Checkout,2026-02-21 05:35:28,Mobile,East,Social Media,Sports,0.0,Yes
USR04977,SES04977,Browse,2026-03-07 10:29:42,Mobile,West,Organic,Electronics,0.0,Yes
USR04977,SES04977,Add to Cart,2026-03-07 10:32:42,Tablet,North,Email,Electronics,0.0,Yes
USR04977,SES04977,Checkout,2026-03-07 10:36:42,Desktop,East,Social Media,Fashion,0.0,Yes
USR04978,SES04978,Browse,2026-03-10 16:36:39,Mobile,West,Email,Electronics,0.0,No
USR04978,SES04978,Add to Cart,2026-03-10 16:41:39,Tablet,East,Organic,Fashion,0.0,No
USR04978,SES04978,Checkout,2026-03-10 16:44:39,Mobile,South,Email,Fashion,0.0,No
USR04978,SES04978,Purchase,2026-03-10 16:46:39,Mobile,East,Organic,Home,666.77,No
USR04979,SES04979,Browse,2026-02-18 19:44:31,Tablet,East,Email,Electronics,0.0,Yes
USR04980,SES04980,Browse,2026-03-11 05:32:06,Desktop,South,Email,Sports,0.0,Yes
USR04981,SES04981,Browse,2026-03-18 13:23:11,Desktop,West,Social Media,Beauty,0.0,Yes
USR04981,SES04981,Add to Cart,2026-03-18 13:28:11,Desktop,South,Google Ads,Sports,0.0,Yes
USR04981,SES04981,Checkout,2026-03-18 13:33:11,Mobile,East,Email,Fashion,0.0,Yes
USR04982,SES04982,Browse,2026-02-18 03:38:14,Tablet,East,Organic,Sports,0.0,Yes
USR04982,SES04982,Add to Cart,2026-02-18 03:41:14,Desktop,North,Google Ads,Electronics,0.0,Yes
USR04982,SES04982,Checkout,2026-02-18 03:46:14,Desktop,South,Google Ads,Fashion,0.0,Yes
USR04983,SES04983,Browse,2026-03-10 04:27:02,Tablet,North,Social Media,Electronics,0.0,No
USR04983,SES04983,Add to Cart,2026-03-10 04:30:02,Mobile,North,Google Ads,Beauty,0.0,No
USR04983,SES04983,Checkout,2026-03-10 04:32:02,Mobile,West,Email,Fashion,0.0,No
USR04983,SES04983,Purchase,2026-03-10 04:36:02,Tablet,North,Email,Fashion,383.17,No
USR04984,SES04984,Browse,2026-03-16 19:25:56,Desktop,East,Organic,Electronics,0.0,Yes
USR04984,SES04984,Add to Cart,2026-03-16 19:28:56,Desktop,South,Email,Electronics,0.0,Yes
USR04984,SES04984,Checkout,2026-03-16 19:32:56,Desktop,North,Google Ads,Sports,0.0,Yes
USR04985,SES04985,Browse,2026-02-22 13:17:18,Mobile,South,Organic,Electronics,0.0,Yes
USR04986,SES04986,Browse,2026-02-19 04:10:21,Mobile,East,Google Ads,Sports,0.0,Yes
USR04986,SES04986,Add to Cart,2026-02-19 04:12:21,Desktop,South,Organic,Home,0.0,Yes
USR04986,SES04986,Checkout,2026-02-19 04:15:21,Mobile,South,Email,Electronics,0.0,Yes
USR04987,SES04987,Browse,2026-02-17 18:29:55,Desktop,West,Google Ads,Fashion,0.0,No
USR04987,SES04987,Add to Cart,2026-02-17 18:33:55,Mobile,South,Email,Home,0.0,No
USR04987,SES04987,Checkout,2026-02-17 18:35:55,Tablet,West,Organic,Home,0.0,No
USR04987,SES04987,Purchase,2026-02-17 18:38:55,Mobile,West,Social Media,Sports,1891.03,No
USR04988,SES04988,Browse,2026-03-10 11:53:02,Mobile,East,Social Media,Home,0.0,Yes
USR04988,SES04988,Add to Cart,2026-03-10 11:55:02,Desktop,North,Organic,Home,0.0,Yes
USR04988,SES04988,Checkout,2026-03-10 11:58:02,Mobile,North,Email,Fashion,0.0,Yes
USR04989,SES04989,Browse,2026-02-23 09:28:31,Tablet,West,Social Media,Fashion,0.0,No
USR04989,SES04989,Add to Cart,2026-02-23 09:31:31,Tablet,North,Social Media,Home,0.0,No
USR04989,SES04989,Checkout,2026-02-23 09:34:31,Mobile,South,Google Ads,Electronics,0.0,No
USR04989,SES04989,Purchase,2026-02-23 09:39:31,Desktop,East,Email,Home,659.98,No
USR04990,SES04990,Browse,2026-03-15 17:12:39,Desktop,West,Email,Beauty,0.0,Yes
USR04991,SES04991,Browse,2026-03-04 10:45:33,Desktop,South,Organic,Sports,0.0,Yes
USR04992,SES04992,Browse,2026-02-24 09:12:36,Desktop,West,Social Media,Beauty,0.0,Yes
USR04993,SES04993,Browse,2026-02-26 20:38:17,Mobile,West,Social Media,Fashion,0.0,No
USR04993,SES04993,Add to Cart,2026-02-26 20:43:17,Mobile,South,Organic,Fashion,0.0,No
USR04993,SES04993,Checkout,2026-02-26 20:45:17,Mobile,West,Google Ads,Home,0.0,No
USR04993,SES04993,Purchase,2026-02-26 20:50:17,Desktop,East,Social Media,Beauty,630.57,No
USR04994,SES04994,Browse,2026-03-14 00:18:02,Tablet,West,Google Ads,Home,0.0,Yes
USR04994,SES04994,Add to Cart,2026-03-14 00:21:02,Desktop,West,Email,Home,0.0,Yes
USR04995,SES04995,Browse,2026-03-03 02:47:02,Desktop,South,Organic,Electronics,0.0,Yes
USR04995,SES04995,Add to Cart,2026-03-03 02:50:02,Desktop,South,Organic,Beauty,0.0,Yes
USR04996,SES04996,Browse,2026-02-27 02:49:40,Tablet,East,Organic,Sports,0.0,Yes
USR04997,SES04997,Browse,2026-03-14 01:41:07,Desktop,South,Google Ads,Home,0.0,No
USR04997,SES04997,Add to Cart,2026-03-14 01:45:07,Mobile,North,Email,Beauty,0.0,No
USR04997,SES04997,Checkout,2026-03-14 01:49:07,Mobile,West,Organic,Beauty,0.0,No
USR04997,SES04997,Purchase,2026-03-14 01:54:07,Desktop,East,Social Media,Sports,423.63,No
USR04998,SES04998,Browse,2026-02-26 18:12:50,Tablet,West,Google Ads,Sports,0.0,No
USR04998,SES04998,Add to Cart,2026-02-26 18:16:50,Tablet,West,Google Ads,Sports,0.0,No
USR04998,SES04998,Checkout,2026-02-26 18:20:50,Mobile,North,Email,Fashion,0.0,No
USR04998,SES04998,Purchase,2026-02-26 18:24:50,Tablet,South,Google Ads,Electronics,685.86,No
USR04999,SES04999,Browse,2026-02-21 13:37:15,Mobile,North,Social Media,Sports,0.0,Yes
USR05000,SES05000,Browse,2026-03-05 11:24:06,Tablet,West,Email,Electronics,0.0,No
USR05000,SES05000,Add to Cart,2026-03-05 11:28:06,Desktop,East,Organic,Sports,0.0,No
USR05000,SES05000,Checkout,2026-03-05 11:31:06,Mobile,North,Organic,Home,0.0,No
USR05000,SES05000,Purchase,2026-03-05 11:35:06,Desktop,South,Organic,Sports,1413.51,No
USR05001,SES05001,Browse,2026-02-20 13:07:27,Mobile,East,Email,Electronics,0.0,Yes
USR05002,SES05002,Browse,2026-03-07 01:00:08,Mobile,West,Email,Electronics,0.0,Yes
USR05002,SES05002,Add to Cart,2026-03-07 01:03:08,Desktop,North,Social Media,Beauty,0.0,Yes
USR05003,SES05003,Browse,2026-03-18 06:13:22,Mobile,East,Google Ads,Home,0.0,Yes
USR05004,SES05004,Browse,2026-03-10 05:23:05,Mobile,West,Social Media,Fashion,0.0,Yes
USR05004,SES05004,Add to Cart,2026-03-10 05:26:05,Desktop,East,Social Media,Sports,0.0,Yes
USR05005,SES05005,Browse,2026-03-05 14:03:55,Mobile,West,Organic,Fashion,0.0,Yes
USR05006,SES05006,Browse,2026-02-27 06:56:28,Desktop,South,Email,Electronics,0.0,Yes
USR05006,SES05006,Add to Cart,2026-02-27 07:01:28,Mobile,East,Organic,Beauty,0.0,Yes
USR05007,SES05007,Browse,2026-03-05 23:36:49,Mobile,South,Social Media,Electronics,0.0,Yes
USR05008,SES05008,Browse,2026-02-19 14:42:33,Mobile,East,Email,Sports,0.0,Yes
USR05008,SES05008,Add to Cart,2026-02-19 14:45:33,Desktop,North,Social Media,Sports,0.0,Yes
USR05009,SES05009,Browse,2026-03-18 16:21:11,Tablet,North,Organic,Fashion,0.0,Yes
USR05009,SES05009,Add to Cart,2026-03-18 16:25:11,Mobile,South,Organic,Beauty,0.0,Yes
USR05009,SES05009,Checkout,2026-03-18 16:30:11,Mobile,South,Email,Sports,0.0,Yes
USR05010,SES05010,Browse,2026-03-07 09:50:44,Desktop,East,Google Ads,Beauty,0.0,Yes
USR05010,SES05010,Add to Cart,2026-03-07 09:53:44,Mobile,East,Google Ads,Fashion,0.0,Yes
USR05011,SES05011,Browse,2026-03-18 05:24:02,Mobile,North,Social Media,Sports,0.0,Yes
USR05012,SES05012,Browse,2026-02-21 19:51:45,Desktop,North,Organic,Beauty,0.0,Yes
USR05013,SES05013,Browse,2026-03-06 19:20:16,Desktop,South,Social Media,Electronics,0.0,No
USR05013,SES05013,Add to Cart,2026-03-06 19:22:16,Tablet,East,Email,Fashion,0.0,No
USR05013,SES05013,Checkout,2026-03-06 19:24:16,Mobile,West,Google Ads,Sports,0.0,No
USR05013,SES05013,Purchase,2026-03-06 19:28:16,Desktop,North,Email,Sports,886.57,No
USR05014,SES05014,Browse,2026-03-17 09:37:45,Desktop,West,Email,Home,0.0,Yes
USR05014,SES05014,Add to Cart,2026-03-17 09:40:45,Tablet,West,Social Media,Electronics,0.0,Yes
USR05014,SES05014,Checkout,2026-03-17 09:44:45,Desktop,South,Organic,Electronics,0.0,Yes
USR05015,SES05015,Browse,2026-03-15 09:36:28,Tablet,West,Organic,Home,0.0,Yes
USR05015,SES05015,Add to Cart,2026-03-15 09:39:28,Tablet,North,Social Media,Beauty,0.0,Yes
USR05015,SES05015,Checkout,2026-03-15 09:43:28,Mobile,East,Social Media,Fashion,0.0,Yes
USR05016,SES05016,Browse,2026-03-17 06:26:53,Mobile,West,Google Ads,Sports,0.0,Yes
USR05016,SES05016,Add to Cart,2026-03-17 06:29:53,Desktop,East,Social Media,Home,0.0,Yes
USR05017,SES05017,Browse,2026-03-09 12:18:34,Mobile,South,Organic,Home,0.0,Yes
USR05018,SES05018,Browse,2026-03-17 07:22:39,Tablet,East,Social Media,Home,0.0,Yes
USR05018,SES05018,Add to Cart,2026-03-17 07:27:39,Tablet,East,Social Media,Home,0.0,Yes
USR05019,SES05019,Browse,2026-03-18 02:14:31,Mobile,West,Organic,Electronics,0.0,Yes
USR05020,SES05020,Browse,2026-02-20 17:48:50,Desktop,South,Organic,Sports,0.0,No
USR05020,SES05020,Add to Cart,2026-02-20 17:51:50,Desktop,South,Organic,Beauty,0.0,No
USR05020,SES05020,Checkout,2026-02-20 17:53:50,Desktop,East,Social Media,Beauty,0.0,No
USR05020,SES05020,Purchase,2026-02-20 17:57:50,Desktop,East,Social Media,Fashion,1917.8,No
USR05021,SES05021,Browse,2026-03-07 09:44:28,Mobile,South,Email,Electronics,0.0,No
USR05021,SES05021,Add to Cart,2026-03-07 09:48:28,Desktop,South,Organic,Home,0.0,No
USR05021,SES05021,Checkout,2026-03-07 09:50:28,Tablet,South,Social Media,Electronics,0.0,No
USR05021,SES05021,Purchase,2026-03-07 09:53:28,Mobile,North,Email,Sports,1712.32,No
USR05022,SES05022,Browse,2026-03-18 11:55:18,Desktop,East,Social Media,Electronics,0.0,Yes
USR05023,SES05023,Browse,2026-03-06 09:55:39,Mobile,North,Social Media,Beauty,0.0,Yes
USR05024,SES05024,Browse,2026-02-19 04:25:40,Mobile,West,Google Ads,Home,0.0,Yes
USR05025,SES05025,Browse,2026-03-14 04:17:44,Mobile,South,Organic,Beauty,0.0,Yes
USR05025,SES05025,Add to Cart,2026-03-14 04:22:44,Tablet,East,Social Media,Beauty,0.0,Yes
USR05026,SES05026,Browse,2026-03-01 15:32:56,Mobile,East,Google Ads,Beauty,0.0,No
USR05026,SES05026,Add to Cart,2026-03-01 15:36:56,Desktop,South,Social Media,Sports,0.0,No
USR05026,SES05026,Checkout,2026-03-01 15:40:56,Desktop,West,Email,Beauty,0.0,No
USR05026,SES05026,Purchase,2026-03-01 15:45:56,Mobile,North,Social Media,Home,362.23,No
USR05027,SES05027,Browse,2026-03-05 19:52:13,Desktop,East,Social Media,Sports,0.0,Yes
USR05027,SES05027,Add to Cart,2026-03-05 19:57:13,Mobile,West,Google Ads,Sports,0.0,Yes
USR05027,SES05027,Checkout,2026-03-05 19:59:13,Mobile,West,Social Media,Electronics,0.0,Yes
USR05028,SES05028,Browse,2026-02-17 11:51:06,Tablet,South,Google Ads,Sports,0.0,Yes
USR05028,SES05028,Add to Cart,2026-02-17 11:55:06,Desktop,East,Organic,Beauty,0.0,Yes
USR05029,SES05029,Browse,2026-03-10 12:33:33,Mobile,South,Organic,Home,0.0,Yes
USR05030,SES05030,Browse,2026-03-10 04:00:45,Desktop,East,Email,Home,0.0,Yes
USR05030,SES05030,Add to Cart,2026-03-10 04:05:45,Tablet,South,Organic,Home,0.0,Yes
USR05031,SES05031,Browse,2026-03-02 08:54:18,Desktop,East,Social Media,Electronics,0.0,Yes
USR05031,SES05031,Add to Cart,2026-03-02 08:56:18,Desktop,South,Social Media,Home,0.0,Yes
USR05031,SES05031,Checkout,2026-03-02 09:01:18,Desktop,North,Organic,Sports,0.0,Yes
USR05032,SES05032,Browse,2026-03-11 16:54:41,Desktop,East,Google Ads,Home,0.0,No
USR05032,SES05032,Add to Cart,2026-03-11 16:58:41,Mobile,West,Email,Home,0.0,No
USR05032,SES05032,Checkout,2026-03-11 17:00:41,Mobile,East,Email,Sports,0.0,No
USR05032,SES05032,Purchase,2026-03-11 17:03:41,Mobile,North,Google Ads,Electronics,1351.25,No
USR05033,SES05033,Browse,2026-02-26 17:41:58,Tablet,South,Google Ads,Home,0.0,Yes
USR05033,SES05033,Add to Cart,2026-02-26 17:43:58,Mobile,North,Email,Beauty,0.0,Yes
USR05034,SES05034,Browse,2026-02-23 15:23:26,Mobile,West,Organic,Fashion,0.0,Yes
USR05035,SES05035,Browse,2026-03-14 19:35:18,Desktop,East,Social Media,Home,0.0,No
USR05035,SES05035,Add to Cart,2026-03-14 19:37:18,Desktop,North,Social Media,Home,0.0,No
USR05035,SES05035,Checkout,2026-03-14 19:41:18,Tablet,North,Organic,Beauty,0.0,No
USR05035,SES05035,Purchase,2026-03-14 19:46:18,Desktop,West,Organic,Fashion,1417.77,No
USR05036,SES05036,Browse,2026-03-05 21:03:16,Desktop,West,Social Media,Electronics,0.0,Yes
USR05037,SES05037,Browse,2026-02-18 04:48:49,Desktop,South,Google Ads,Sports,0.0,Yes
USR05037,SES05037,Add to Cart,2026-02-18 04:50:49,Desktop,East,Email,Beauty,0.0,Yes
USR05038,SES05038,Browse,2026-03-11 12:55:58,Tablet,West,Email,Fashion,0.0,Yes
USR05038,SES05038,Add to Cart,2026-03-11 12:59:58,Tablet,North,Social Media,Sports,0.0,Yes
USR05038,SES05038,Checkout,2026-03-11 13:01:58,Tablet,East,Google Ads,Fashion,0.0,Yes
USR05039,SES05039,Browse,2026-02-18 07:06:30,Tablet,North,Social Media,Sports,0.0,Yes
USR05040,SES05040,Browse,2026-03-07 17:55:03,Desktop,South,Email,Sports,0.0,Yes
USR05041,SES05041,Browse,2026-03-05 23:49:13,Tablet,South,Organic,Fashion,0.0,Yes
